date,peggedUSD,peggedEUR,peggedVAR,peggedJPY,peggedCNY,peggedUAH,peggedARS,peggedGBP,peggedCAD,peggedCHF,peggedAUD,peggedREAL
2024-06-08,161591182196,218844081,100355382,2322066080,121639,382704,3100000000,3992,2135532,6405960,1591799,
2024-06-09,161611806103,219869466,100300726,2321994698,121639,382704,3100000000,3992,2135532,6405960,1591799,
2024-06-10,161705260778,220518016,100310313,2322019409,121639,382704,3100000000,3992,2135532,6405960,1591799,
2024-06-11,161587255237,220698637,100318999,2322116454,121639,382704,3100000000,3992,2135532,6405960,1591799,
2024-06-12,161391457174,220115969,100344475,2246949376,121639,382704,3100000000,3992,2135532,6405960,1967021,
2024-06-13,161722371653,219880252,100311880,2321518842,121639,382704,3100000000,3992,2035532,6405960,1967021,
2024-06-14,161855550915,219846393,100237021,2336719145,121639,382704,3100000000,3992,2035532,6405960,1967021,
2024-06-15,161825771700,219279807,99808110,2336720152,121639,382704,3100000000,3992,2035532,6405960,2408011,
2024-06-16,161593693724,219287566,99722998,2335882166,121639,382704,3100000000,3992,2035532,6405960,2408011,
2024-06-17,161640979936,219306493,99722177,2335877236,121639,382704,3100000000,3992,2035532,6405960,2408011,
2024-06-18,161515966304,219304348,99715994,2351177253,121639,382704,3100000000,3992,1985532,6405960,2408011,
2024-06-19,161835315997,217526875,99627632,2351077310,121639,382704,3100000000,3992,1985532,6446406,2166309,
2024-06-20,161825622692,219325373,99675044,2351177854,121639,382704,3100000000,3992,1985532,6446406,2549810,
2024-06-21,161896512919,219631202,99623993,2351177334,121639,382704,3100000000,3992,1985532,6446406,2136249,
2024-06-22,161899692132,219493650,99590836,2305175700,121639,382704,3100000000,3992,1985532,6446406,1969614,
2024-06-23,162003747331,219176382,99810413,2305176360,121639,382704,3100000000,3992,1985532,6446406,1969614,
2024-06-24,161975958257,219135858,99799158,2304936479,121639,382704,3100000000,3992,1985532,6446406,1969614,
2024-06-25,161742032549,218968099,99851828,1869972128,121639,382704,3100000000,3992,1985532,6446406,2588477,
2024-06-26,161859598602,216233871,100446743,1868992040,121639,382704,3100000000,3992,1985532,6446406,2494869,
2024-06-27,161945434880,218560851,100408304,1869091092,121639,382704,3100000000,3992,1985532,6446406,2494869,
2024-06-28,161720327790,219568934,100421571,1869751538,121639,382704,3100000000,3992,1985532,6446406,1864501,
2024-06-29,161456905865,220378333,100402003,1754584376,121639,382704,3100000000,3992,1985532,6446406,1972359,
2024-06-30,161547678417,220349068,100401878,1869751704,121639,382704,3100000000,3992,1985532,6446406,1972359,
2024-07-01,161309915083,220297014,100536937,1869751781,121639,382704,3100000000,3992,1985532,6446406,1972359,
2024-07-02,161527814411,220010996,100541165,1869751631,121639,382704,3100000000,6191,1985532,6446406,1644653,
2024-07-03,161427046352,223465354,100396162,1702428376,121639,382704,3100000000,6191,1985532,6446406,1644653,2655759
2024-07-04,161632731814,222595299,100316047,1817695718,121639,382704,3100000000,7192,1985532,6446406,2129377,2636854
2024-07-05,161578406621,221316041,100296806,1817035752,121639,392704,3100000000,7192,1985532,6446406,1765885,2571545
2024-07-06,162033118394,220633607,100230247,1817036031,121639,399129,3100000000,7192,1985532,6446406,1765885,2631225
2024-07-07,162251679570,220617547,99252166,1817036279,121639,399129,3100000000,7192,1985532,6446406,1765885,2644118
2024-07-08,162235118567,220721694,99198487,1817033624,121639,399129,3100000000,7192,1985532,6446406,1765885,2610087
2024-07-09,162316492103,220703209,99203288,1817037186,121639,399129,3100000000,7192,1985532,6446406,2054756,2620444
2024-07-10,162467713011,220669875,99511578,1816934819,121639,399129,3100000000,7192,1985532,6446406,2103088,2600582
2024-07-11,162688064884,218263986,99470123,1816934904,121639,399129,3100000000,7192,1985532,6446406,1863948,2613295
2024-07-12,162641976680,216604886,98576039,1816934895,121639,399129,3100000000,9190,1860532,6854599,2595154,2662220
2024-07-13,162048213651,216273952,98615156,1816933521,121639,399129,3100000000,9190,1860532,6854099,2892343,2662504
2024-07-14,162840302329,216205202,98613981,1817033838,121639,399129,3100000000,9190,1860532,6860979,2892343,2684324
2024-07-15,162888777120,216534393,98614227,1817034022,121639,399129,3100000000,9190,1860532,6866844,2892343,2702143
2024-07-16,163171033404,216273513,98630513,1701768376,121639,399129,3100000000,9190,1860532,6873077,3781348,2662755
2024-07-17,163620427006,215839347,98973407,1817034012,121639,399129,3100000000,9190,1860532,6874785,2774712,2649745
2024-07-18,163798795431,216724010,98985221,1701768376,121639,399129,3100000000,9190,1860532,6916544,3078815,2754191
2024-07-19,163788721722,216680375,98919754,1701768376,121639,399129,3100000000,9190,1860532,7111343,3406516,2740411
2024-07-20,164271192391,216598098,98909784,1817035673,121639,399129,3100000000,9189,1860532,7047303,3406516,2741752
2024-07-21,164703230476,216539348,98933059,1817107677,121639,399129,3100000000,9189,1860532,7049829,3406516,2758035
2024-07-22,164578658959,216479467,98957396,1817096279,121639,399129,3100000000,9189,1860532,7049964,3406516,2739323
2024-07-23,164765904772,215851213,98938278,1817196272,121639,399129,3100000000,9189,1860532,7125042,1708667,3216380
2024-07-24,165094110152,216123779,98918607,1817192670,121639,399129,3100000000,9189,1860532,7147656,1467577,3265202
2024-07-25,164892175245,215391787,98227120,1817192525,121639,399129,3100000000,9189,1860532,7106534,1515719,3250422
2024-07-26,164406953715,215590008,98532586,1821206396,121639,399129,3100000000,9189,1860532,7158590,1515719,3253751
2024-07-27,164679098085,215149043,98946870,1705848376,121639,399129,3100000000,9189,1860532,7160726,1830219,3321994
2024-07-28,164795896973,214515359,98948342,1821213165,121639,399129,3100000000,9189,1860532,7158290,1830219,3327724
2024-07-29,164770874570,214450622,98974783,1705848376,121639,399129,3100000000,9189,1860532,7192365,1830219,3328088
2024-07-30,164391799291,215164475,98942180,1705848376,121639,399129,3100000000,9189,1860532,7177531,1369303,3166580
2024-07-31,164251997357,216337185,98940639,1821212531,121639,399129,3100000000,9189,1860532,7167547,3169303,3216709
2024-08-01,164167524229,217816857,98568138,1821197919,121639,399129,3100000000,9189,1860532,7181305,3169303,3607893
2024-08-02,163753435656,215142528,98555747,1821198781,121639,399129,3100000000,9189,1860532,7173823,1245845,3958986
2024-08-03,163839193229,214490292,98134158,1700748376,121639,399129,3100000000,9189,1860532,7125789,1422793,3902898
2024-08-04,163911932345,214449274,98109823,1814999574,121639,399129,3100000000,9189,1860532,7145545,1422793,3860772
2024-08-05,164054085113,213531617,98030563,1793901039,121639,399129,3100000000,9189,1860532,7137350,1422793,3811275
2024-08-06,164126098252,212333691,97992482,1785066050,121639,399129,3100000000,9189,1860532,6991677,2314072,3362456
2024-08-07,164732275866,213073509,98019381,1782012708,121639,399129,3100000000,9189,1860532,6977851,1464251,3218232
2024-08-08,165362453799,214232637,98484337,1782013732,121639,399129,3100000000,9189,1860532,6965280,1552064,3208126
2024-08-09,165819870110,213780494,98555496,1782013726,121639,399129,3100000000,9189,1860532,6970404,1631825,3092158
2024-08-10,165931803663,213116411,98536568,1781478898,121639,399129,3100000000,9189,1860532,6971822,1600022,2974891
2024-08-11,166048838487,212952972,98529974,1780482117,121639,399129,3100000000,9189,1860532,6974366,1600022,3000451
2024-08-12,166017717679,213105466,98524631,1781171639,121639,399129,3100000000,9189,1860532,6977884,1600012,3018038
2024-08-13,166336728605,220142520,98536226,1781171341,121639,399129,3100000000,9189,2260532,6983240,1600012,2951485
2024-08-14,166669261193,218578956,98559538,1665109429,121639,399129,3100000000,9189,1960532,7000227,1623112,2921474
2024-08-15,167188761441,258819922,98495668,1665109429,121639,399129,3100000000,9189,1960532,7012653,1639112,2918101
2024-08-16,167564753027,230106626,98395688,1781487712,121639,399129,3100000000,9189,1960532,7018501,1890097,2999194
2024-08-17,168128845149,229674956,97912304,1782087908,121639,399129,3100000000,9189,1910532,7019502,1890097,2943927
2024-08-18,168218204531,229591780,97952314,1782087991,121639,399129,3100000000,9189,1910532,7020239,1890097,3000761
2024-08-19,168243603529,229570665,97493409,1782087990,121639,399129,3100000000,9189,1910532,7016999,1890097,3035001
2024-08-20,168446688003,228807072,97683007,1762088041,121639,399129,3100000000,9189,1910532,7126818,1766198,2921413
2024-08-21,168694660346,228084005,97712217,1762388056,121639,399129,3100000000,9189,1860532,7140993,2197033,3232885
2024-08-22,169143640949,227735183,97736139,1646125566,121639,399129,3100000000,9189,1860532,7165883,1279789,3329527
2024-08-23,169252664627,227076184,97886676,1762286599,121639,399129,3100000000,9189,1860532,7172685,1733769,3610325
2024-08-24,169969766256,228108475,97953671,1646125566,121639,399129,3100000000,9189,1860532,7175997,1733769,3415494
2024-08-25,170025889610,228086067,98073816,1762286276,121639,399129,3100000000,9189,1860532,7177733,1733769,3421520
2024-08-26,169989664423,228121792,98046633,1646125566,121639,399129,3100000000,9189,1860532,7178366,1733769,3428181
2024-08-27,170033104640,227680738,97992339,1762256165,121639,399129,3100000000,9189,1810532,7179655,1153151,3286614
2024-08-28,169719212974,229591208,98005951,1646125566,121639,399129,3100000000,9189,1710532,7177658,1031485,3367844
2024-08-29,169880086287,231123140,98016245,1762256108,121639,399129,3100000000,9189,1710532,7120319,1246817,3533773
2024-08-30,170313782134,231967457,97989004,1646125566,121639,399129,3100000000,9189,1710532,7102661,3365577,3695695
2024-08-31,170191753129,231564396,97942816,1762260236,121639,399129,3100000000,9189,1760532,7099662,3532018,3744738
2024-09-01,170196086526,231180919,97764296,1762260588,121639,399129,3100000000,9189,1760532,7100435,3532018,3727043
2024-09-02,170190708896,231075331,97735106,1762058149,121639,399129,3100000000,9189,1760532,7090505,3532018,3728177
2024-09-03,170073939223,232163844,97754990,1762056615,121639,399129,3100000000,9187,1710532,7089508,3532018,3691481
2024-09-04,169853685516,231594600,97756365,1762059557,121639,399129,3100000000,9187,1710532,7089611,3900211,3635427
2024-09-05,169980548792,231840204,97752841,1762059748,121639,399129,3100000000,9187,1660532,7072519,4124691,3650006
2024-09-06,169911274472,231599403,97787950,1762061892,121639,399129,3100000000,9187,1660532,7067897,1000075,3378178
2024-09-07,169883522934,232132577,98035569,1762059895,121639,399129,3100000000,9187,1660532,7054774,1177371,3527184
2024-09-08,170011190604,232303804,98036836,1762061975,121639,399129,3100000000,9187,1660532,7052224,1177371,3571760
2024-09-09,170050088925,232344006,98084383,1761923903,121639,399129,3100000000,9187,1660532,7049577,1177371,3567645
2024-09-10,170360214764,232344060,98122188,1761923410,121639,399129,3100000000,9187,1660532,7066194,1345218,3117042
2024-09-11,170564177868,235403392,98138966,1761923409,121639,399129,3100000000,9187,1660532,7058924,1499816,3367855
2024-09-12,170601454879,234099346,98317838,1645284972,121639,399129,3100000000,9187,1660532,7058980,1197192,3428288
2024-09-13,170367528042,233573889,98339374,1645284972,121639,399129,3100000000,9187,1610532,7058544,1373237,3344140
2024-09-14,171109573238,233529395,98339762,1761022217,121639,399129,3100000000,9187,1610532,7066412,1373237,2960941
2024-09-15,171570435371,233590999,98350259,1761022231,121639,399129,3100000000,9187,1610532,7063491,1373237,3044673
2024-09-16,171309491773,233650310,98326694,1761022613,121639,399129,3100000000,9187,1610532,7061545,1569689,3067100
2024-09-17,171123005816,231833459,98296330,1761032876,121639,399129,3100000000,9187,1610532,7060332,1569689,2850368
2024-09-18,171436108021,232378124,98324452,1761033175,121639,399129,3100000000,9187,1610532,7056458,1277519,2797561
2024-09-19,171471689965,232445030,98356545,1645184972,121639,399129,3100000000,9187,1610532,7046143,1308118,2961018
2024-09-20,172051373974,232514740,98402943,1761033421,121639,399129,3100000000,9187,1610532,7021715,1408520,2842082
2024-09-21,172280120600,233201675,98428063,1761029017,121639,399129,3100000000,9187,1610532,7010206,2708520,3248552
2024-09-22,172343164280,233125156,98335282,1761029106,121639,399129,3100000000,9187,1610532,7020011,2708520,3375766
2024-09-23,172408973975,233242092,98303141,1761029609,121639,399129,3100000000,9187,1610532,7017500,2708520,3477504
2024-09-24,172561602201,233648526,98279332,1761029469,121639,399129,3100000000,9187,1610532,7036765,1750513,3540901
2024-09-25,172649702260,235334869,98291011,1761027474,121639,399129,3100000000,9187,1610532,7043678,2213926,3191838
2024-09-26,172827474139,236881644,98188464,1761027726,121639,399129,3100000000,9187,1610532,7119808,2213926,3605035
2024-09-27,173055940177,236458439,98241671,1761030552,121639,399129,3100000000,9187,1610532,7177752,2213926,3092934
2024-09-28,173022108181,239194180,97330716,1761027181,121639,399129,3100000000,9187,1610532,7120861,2213926,3129303
2024-09-29,173014326096,238769126,97349295,1761025606,121639,399129,3100000000,9187,1610532,7119673,2213926,3241610
2024-09-30,173226503392,238614095,97351618,1761825899,121639,399129,3100000000,9187,1610532,7127832,2213926,3356847
2024-10-01,172464580895,240847512,97423159,1761825989,121639,399129,3100000000,9185,1610532,7133372,13766609,3148119
